Num,ID,CODIGO_ID,ANO,DESAGREGAÇÃO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBBAS_tudo,T_FBFUND,T_FBFUND_tudo,T_FBMED,T_FBMED_tudo,T_FBSUPER,T_FLBAS,T_FLBAS_tudo,T_FLFUND,T_FLFUND_tudo,T_FLMED,T_FLMED_tudo,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND11A13_tudo,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,P_CPR,P_EMP,P_FORMAL,P_TRABCC,P_TRABPUB,P_TRABSC,P_FUND,P_MED,P_SUPER,P_REN0,P_REN1,P_REN2,P_REN3,P_REN5,RENOCUP,THEILtrab,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,T_AGUA_ESGOTO,T_PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESORUR,PESOTOT,PESOURB,PESO80,PESO0a4,PESO5A9,PESO10a14,PESO15A19,PESO20A24,PESO25A29,PESO30A34,PESO35A39,PESO40A44,PESO45A49,PESO50A54,PESO55A59,PESO60A64,PESO65A69,PESO70A74,PESO75A79,PIA,PIA1014,PIA1517,PIA18M,POP,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R,IDHM_R_ajustado,IDHM_ajustado
33,2010000033,Rio de Janeiro,2010,MULHER,"78,88","1,68","13,35","15,41","94,94","87,51","43,28","10,28","9,4","1,19","0,68","4,43","0,71","4,66","1,02","5,32","17,93","14,39","119,66","119,66","121,86","121,86","113,47","113,47","37,45","93,4","93,4","94,78","94,78","52,15","52,15","17,37","47,87","86,98","34,89","15,83","93,73","97,13","94,47","31,31","3,77","12,17","89,08","86,49","60,49","82,56","64,7","61,71","47,81","56,16","45,98","44,28","14,76",250,"404,8","629,75","1199,5","2078,75","0,59","2,05","4,05","7,37","14,5","22,6","38,08","49,08","3,05","64,17","9,32","19,26","35,83","62,16","21,06","13,76","1031,2","157,44","5061,32","323,14","512,36","854,21","3306,1","1032,59","35,37","90,62","168,34","0,64","1,03","17,01","0,7","0,45","66,93","0,51","7,11","16,9776136483","1,499624662","63,78","51,4472215326","6,3965365083","21,8757284079","74,4","57,11","20,04","2,31","16,65","71,09","81,49","89,6","1296,1","0,47","3,51","16,08","57,69","54,68","69,9","31,66","37,27","24,08","11,35","13,92","95,21","94,9","29,82","97,7","99,93","1,61","0,41","22,46","52,13","2,87","18,03","7,44","29,64","1,4","7,36","0,07","41,55","67,3","19,49",22558,61476,3452735,96416,510827,382009,384130,194628,6697382,384004,1288076,374895,6313378,378608,904072,385655,5409306,100817,104367,103896,564861,1459692,859795,254336,8364250,8109914,203955,486813,537528,642527,631856,656220,699209,685585,623622,600020,586139,537716,454090,363130,270534,220125,165181,7338807,642128,382209,6314471,8321261,"0,647","0,728","0,789","0,7","0,898","0,781","0,686","0,755"
33,2010000033,Rio de Janeiro,2010,HOMEM,"70,88",,"14,86","17,15","89,95","76,46","42,82","7,44","8,95","1,98","1,29",4,"1,31","4,19","1,94","4,75","24,01","19,06","116,47","116,47","122,91","122,91","98,08","98,08","30,56","93,22","93,22","94,63","94,63","44,23","44,23","13,36","48,41","86,78","32,89","14,67","93,23","96,8","94,2","39,61","5,05","13,05","84,83","82,14","50,98","75,8","64,6","62,43","38,04","47,1","45,06","44,66","13,78","254,86","412,5","639,75","1199,5",2063,"0,59","1,9","3,99","7,07","14,41","21,89","37,86","49,59","3,05","64,38","9,31","19,22","35,62","74,99","21,31","13,81","1048,19","159,94","5198,24","327,92","519,57","859,6","3368,68","1050,03","34,05","91,19","168,41","0,64","2,88","16,26","13,97","1,35","47,04","1,55","9,8","22,5674617836","2,3006443838","69,39","54,9995342656","5,9630505915","13,4472730637","68,25","48,98","13,76","0,91","7,1","56,87","73,54","85,1","1782,1","0,48","4,53","22,06","70,61","76,12","87,39","28,99","26,11","14,35","5,9","6,99","94,93","94,55","30,9","97,48","99,9","1,75","0,46","22,3","51,59","3,2","18,71","7,47","22,27","2,39","6,67","0,1","25,89","66,9","23,05",30034,85793,4199948,99113,525057,393711,393785,297980,4613770,389183,1284989,379933,4224587,379420,895806,384203,4621919,103612,107340,106921,585572,1499812,567594,271354,7625679,7354325,100886,500802,555463,662506,638420,646569,665139,637186,566803,542851,515808,461682,374767,290089,206333,156157,104218,6569366,662982,388890,5517494,7574654,"0,646","0,668","0,734","0,661","0,765","0,783","0,857","0,757"
35,2000000035,São Paulo,2000,MULHER,"75,47","2,05","18,34","21,32","93,45","83,73","47,67","6,87","10,39","0,86","0,78","7,19","1,36","7,72","2,21","9,25","10,75","6,9","100,73","109,91","105,52","113,17","87,69","101,05","18,43","88,07","91,63","91,78","94,51","54,18","57,41","11,51","23,83","81,62","27,54","10,1","73,99","95,6","91,85",21,"2,83","9,69","82,39",90,"65,49","72,36","48,61","42,89","44,73","47,05","32,17","28,57","9,78","205,84","351,38","576,42","1073,65","1870,49","0,58","2,49","4,59","9,85","16,92","26,64","40,17","46,69","3,02","62,55","9,4","19,71","37,45","74,14","19,88","13,37","877,04","132,65","4095,23","279,38","452,32","777,73","2754,65","879,24","44,05","90,99","157,4","0,61","2,63","15,11","0,85","0,03","65,33","0,22","14,44","15,0832730229","2,4450740934","62,46","49,4757097267","6,4349391054","24,5880607293","63,08","46,44","14,79","2,04","30,55","67,65","77,11","89,15","1317,74","0,49","5,3","39,43","67,96","53,97","68,05","59,41","52,65","31,01","20,19","21,19","97,93","96,75","38,41","98,83","99,68","0,81",,"35,36","76,17","4,4","27,55","13,13","43,71",,"5,7","0,32","47,18","52,91",,88059,417827,6945319,309782,1351718,1004096,1023129,943932,14093080,1066606,3600411,1109993,13026474,1132076,2533805,1104101,10492669,317300,324045,312806,1555996,3974320,1298645,1161839,18893040,17731201,241190,1568201,1558105,1673654,1822555,1777856,1619743,1546059,1491377,1325648,1101778,882144,662467,564808,456341,365634,235480,15591512,1662899,1059740,12868873,18696102,"0,486","0,667","0,725","0,6","0,841","0,755","0,6","0,671"
35,2000000035,São Paulo,2000,HOMEM,"68,4",,"20,24","23,52",90,"74,09","48,32","5,32","10,06","1,37","1,27","5,22",2,"5,57","3,01","6,5","15,19","9,5","101,99","111,16","108,55","116,29","83,63","96,83","15,94","88,2","91,91","91,84","94,59","46,68","49,53","9,49",24,"82,75","29,94","10,86","73,92","95,4","92,07","29,24","4,01","12,09","77,82","88,44","55,57","65,87","48,81","44,36","33,99","37,5","30,82","29,08","9,87","208,14","354,3","578,38","1067,01","1854,49","0,58","2,47","4,57","9,73","16,77","26,51","40,04","47,39",3,"63,06","9,32","19,53","36,94","83,75","20,35","13,54","888,1","133,43","4208,91","280,29","453,38","773,07","2799,89","890,62","43,33","90,75","157,88","0,62","7,67","15,53","11,83","0,18","40,08","0,69","22,57","23,7088287192","4,3999477519","65,61","50,9843684905","3,1766346068","16,8859277262","53,47","34,82","9,79","0,9","14,46","51,3","64,94","82,04","2071,84","0,55","7,67","51,31","87,69","82,98","94,93","53,18","42,18","20,4","12,04","10,55","97,72","96,47","39,28","98,7","99,6","0,93",,"35,14",76,"4,6","28,7","13,35","31,96",,"5,36","0,4","24,94","52,35",,130499,544339,9905904,322366,1377438,1024034,1041164,976166,13195542,1064283,3575153,1106334,12131259,1125003,2510870,1093703,9620389,328712,334848,323454,1607572,4049293,965287,1277713,18139363,16861650,141691,1623963,1609522,1710336,1817616,1757537,1586803,1492773,1400360,1241184,1029684,818855,597226,488217,374521,281136,167939,14699316,1700834,1060887,11937595,17909169,"0,488","0,603","0,675","0,562","0,723","0,757","0,856","0,703"
35,2010000035,São Paulo,2010,MULHER,"79,16","1,66","13,14","15,02","96,34","89,1","41,67","8,86","10,46","0,8","0,64","4,77","0,67","5,03","0,89","5,83","9,63","8,07","114,86","114,86","113,8","113,8","117,82","117,82","39,98","93,03","93,03","93,59","93,59","64,56","64,56","18,83","50,37","85,69","30,01","15,39","94,46","97,19","94,16","17,42","2,31","7,67","93,85","90,41","75,05","85,81","62,87","58,67","57,71","62,76","45,59","42,44","15,8","296,6","484,17","703,33","1249,67","2000,33","0,56","1,2","2,29","4,8","9,42","16,47","28,62","46,41","3,58","61,05","10,76","21,63","38,95","70,18","17,25","11,35","1066,83","191,03","4951,16","382,99","579,76","923,66","3257,03","1067,44","36,57","93,22","173,23","0,56","2,55","16,26","0,67","0,05","61,07","0,48","11,62","14,9017396048","1,7485281152","69,41","58,1473538643","4,7839806482","18,565042275","74,44","57,57","21,02","2,34","16,33","69,12","80,83","90,12","1311,41","0,41","4,54","29,11","69,49","59,19","75,78","32,22","36,25","18,29","9,53","10,87","97,44","97,2","28,28","99,64","99,92","0,57","0,76","18,46","49,63","2,81","16,22","4,96","29,9","1,02","7,12","0,08","44,3","66,8","20,85",74336,286982,9377955,255207,1307235,975599,984820,519756,16830053,986389,3438892,969329,15843664,997057,2452503,1029144,13391161,271996,277088,272155,1456194,3749818,1876841,765694,21184326,20418632,427589,1313756,1403430,1637087,1636426,1802466,1908294,1815101,1634851,1536444,1444270,1286603,1057688,831069,609906,484550,354796,18466481,1637460,985699,15843323,21072934,"0,629","0,803","0,807","0,74","0,903","0,786","0,663","0,762"
35,2010000035,São Paulo,2010,HOMEM,"71,74",,"14,5","16,58","92,78","78,84","41,26","6,76","10,2","1,32","1,02","3,7","1,18","3,89","1,61","4,45","12,36","9,65","113,23","113,23","114,58","114,58","109,37","109,37","32,92","92,79","92,79","93,76","93,76","58,48","58,48","15,02","51,13","85,01","28,33","14,48","94,52","96,96","93,85","23,22","2,89","9,13","92,44","89,16","67,45","80,24","62,95","59,37","47,06","53,11","44,07","42,2","14,32",300,"499,83",725,"1249,67","2033,67","0,57","1,12","2,32","4,51","9,25","15,76","28,51","47,4","3,61","61,63","10,74","21,46","38,37","79,46","17,65","11,42","1103,16","199,11","5228,73","393,24","591,15","932,79","3381,06","1104,09","35,03","93,18","173,52","0,57","5,59","14,51","11,65","0,28","38,53","1,18","19,64","21,2379342258","2,802330881","73,01","60,7940694841","2,6371723412","11,7956963364","67,91","48,72","14,55","0,96","6,45","52,21","70,74","84,48","1913,67","0,45","5,46","34,77","80,14","79,26","89,3","29,13","26,86","11,16","5,03","5,55","97,33","97,04","29,06","99,59","99,89","0,64","0,82","18,64","48,87","3,04","16,6","4,93","21,57","1,32","6,48","0,11","29,61","65,52","20,31",92131,349050,11543456,265154,1343376,1003800,1009063,808339,11900784,1003858,3502704,989501,10896926,1018416,2498846,1049752,12068524,282371,287551,282114,1514102,3861336,1357586,911254,20077873,19166619,240219,1361616,1457203,1687826,1667482,1835222,1881495,1741346,1549270,1444230,1308853,1149501,930303,705940,499180,371655,246532,17256773,1688098,1003826,14564849,19871170,"0,63","0,754","0,759","0,71","0,779","0,792","0,888","0,789"
41,2000000041,Paraná,2000,MULHER,"73,02","2,3","19,09","22,13","95,05","85,67","51,39","6,02","10,36","0,88","1,05","10,48","1,82","11,31","3,02","13,61","11,82","9,74","95,37","105,85","100,26","107,89","81,07","99,89","18,49","85,12","88,18","90,22","92,42","48,64","51,29","11,12","20,04","71,86","27,37","11,6","66,28","94,17","88,49","16,67","2,16","9,09","77,5","86,73","64,21","66,31","42,12","36,25","38,09","40,01","26,94","23,77","7,39","146,41","247,21","390,42","754,29","1331,33","0,6","6,03","10,16","18,79","29,11","41,01","54,99","48,71","2,8","64,14","8,93","18,86","35,86","72,1","21,81","14,4","635,79","89,04","3097,23","194,94","315,63","540,49","2044,5","641,49","39,42","83,78","143,29","0,64","11,8","14,97","0,63","0,03","59,48","0,23","11,56","15,69591978","2,6235192252","54,2","43,8340994913","4,5621511199","24,7585511714","55,66","39,04","11,06","8,63","54,6","80,24","86,21","93,8","890,05","0,53","7,15","39,73","62,36","52,98","64,67","38,48","39,59","24,36","15,2","16,64","95,21","89,93","27,1","97,11","97,88","3,35",,"41,84","79,96","5,83",35,"22,03","50,5",,"6,41","2,12","46,78","56,26",,32654,109924,1673307,83532,369767,276157,277385,258684,3478173,278875,904870,288288,3199298,282173,625995,270110,2573303,90732,93625,91017,450370,1099012,290437,841971,4826038,3984067,49573,434103,452840,460922,469411,435459,403987,399034,376265,319110,266097,212406,168078,137889,109796,80248,50820,3891614,456687,276649,3158278,4769182,"0,421","0,615","0,673","0,542","0,8","0,703","0,534","0,614"
41,2000000041,Paraná,2000,HOMEM,"65,67",,"21,23","24,61","89,54","74,52","53,41","5,28","9,86","1,44","1,44","7,52","2,16","8,09","3,18","9,64","17,18","13,7","95,39","105,38","102,76","110,66","73,48","89,68","14,62","84,99","88,58","90,49","92,88","41,33","43,69","8,61","19,99","73,05","28,06","10,59","65,46","94,13","88,83","23,83","2,95","10,78","71,84","83,61","54,45","61,41","41,77","36,66","27,98","31,69","25,04","23,31","6,65","146,19","244,01","390,42","737,61","1317,66","0,6","6,31","10,28","19,16","29,09","41,56","55,11","49,72","2,65","64,81","8,63","18,45","35,19","85,03","23,05","15,06","640,52","84,98","3184,88","191,41","314,4","536,16","2081,62","647,06","38,8","83,1","142,89","0,66","23,52","14,63","11,56","0,28","31,42","0,66","16,53","30,5314218086","4,6189159211","55,82","41,2363440595","2,8271899272","17,6560980887","44,98","27,31","6,36","3,21","33,08","67,1","76,93","87,97","1505,21","0,62","13,02","58,89","87,97","84,71","95,18","30,68","28,59","14,58","8,43","7,53","94,58","88,77","27,97","96,82","97,48","3,75",,"42,35","80,01","5,87","36,18","22,68","38,48",,"5,91","2,52","19,38","54,96",,61350,166595,2546430,87107,381613,284744,286287,269433,3338155,286013,915856,295159,3052142,286608,629843,272062,2422299,94433,98022,94284,467460,1135086,250157,935403,4737420,3802017,36051,452170,471571,475524,480269,435587,391614,380946,354902,300848,250925,203582,158377,130948,99638,71611,42857,3760171,471194,282893,3006084,4674283,"0,418","0,549","0,621","0,501","0,678","0,704","0,807","0,65"
41,2010000041,Paraná,2010,MULHER,"78,22","1,86","12,3","14,17","95,73","88,52","43,34","8,14","10,69","0,74","0,57","6,94","0,65","7,4","1,16","8,71","11,7","10,19","109,08","109,08","110,92","110,92","104,14","104,14","41,32","91,65","91,65","93,06","93,06","58,29","58,29","21,32","42,52","80,82","32,14","14,86","90,36","97,67","93,09","17,7","2,18","7,61","93,62","90,87","72,24","82,27","56,23","51,16","54,36","58,17","40,07","36,54","14,14","256,67","430,5",625,"1043,14",1700,"0,53","1,96","3,56","6,48","12,23","19,9","32,77","43,21","3,8","58,29","11,6","23,43","41,71","70,84","14,9","10,05","881,89","167,67","3810,99","343,94","521,49","806,05","2571,03","884,2","33,95","88,11","167,23","0,51","10,77","16,73","0,66","0,09","53,15","0,62","12,59","17,5834853767","2,1962100747","64,57","51,0299484145","5,5513811235","18,6477748043","67,66","50,72","18,55","5,65","23,83","74,87","85,14","93,02","1061,12","0,39","7,31","32,28","68,25","60,77","76,07","16,16","26,15","13,26","6,36","7,61","98,15","96,91","16,61","99,23","99,67","0,89","1,91","25,26","57,48","2,33","22,95","8,46","35,3","0,52","7,26","0,33",43,"72,04","8,61",32603,89962,2347015,67862,356546,263765,271152,138062,4139579,278984,908462,272810,3860595,270356,629478,270792,3231117,73584,74519,72409,391963,1027493,432658,726825,5313532,4586707,86593,350925,377509,445519,458869,449593,443557,425939,403019,394269,363723,309977,256686,201289,151451,114342,80272,4586328,445734,278675,3861920,5287687,"0,562","0,776","0,776","0,697","0,887","0,756","0,625","0,728"
41,2010000041,Paraná,2010,HOMEM,"70,35",,"13,68","15,76","90,18",77,"44,24","6,94","10,19","1,18","1,05","5,39","1,14","5,73","1,54","6,7","17,38","13,91","107,8","107,8","114,39","114,39","89,96","89,96","30,97","91,74","91,74","93,73","93,73","49,19","49,19","15,76","42,63","80,53","28,8","12,51","90,34","97,43","92,87","27,79","3,15","8,92","90,83","88,05","59,12","74,88","54,78","50,52","41,84","47,47","36,87","34,62","11,24","261,83",435,"633,33",1050,"1700,25","0,54","1,96","3,46","6,43","12,12","19,49","32,67","44,14","3,74","58,74","11,48","23,2","41,26","81,22","15,39","10,26","900,23","168,4","3973,64","348,13","527,6","812,92","2648,64","903,39","31,51","87,25","166,1","0,52","17,09","14,32","12,58","0,39","32,18","1,39","16,39","26,4674466069","3,5051817332","66,44","51,5536664754","2,9727354355","13,1220467866","59,56","40,45","11,36","2,71","12,15","58,65","75,81","87,66","1603,62","0,44","9,63","44,53","83,24","81,67","92,02","12,31","16,14","7,01","3,06","3,35","97,91","96,46","17,11","99,13","99,53","1,06","2,07","25,74","57,37","2,57","23,85","8,69","27,55","0,79","6,62","0,47","22,58","71,56","9,41",44636,128024,2960479,70466,370188,274035,281220,213624,3009969,286928,921501,280010,2723041,273055,634573,271795,2991946,75846,77150,75421,407097,1064213,356170,805009,5130994,4325985,59006,363112,390883,463552,469762,451739,436675,410438,384351,372379,336461,282641,231993,180838,133729,99314,64121,4376258,463665,287473,3625120,5092108,"0,548","0,705","0,719","0,648","0,756","0,759","0,86","0,75"
42,2000000042,Santa Catarina,2000,MULHER,"76,74","2,23","15,85","18,28","96,14","91,05","50,59","6,02","10,41","0,77","0,91","6,45","1,36","6,94","2,2","8,27","11,63","8,68","95,5","105,93","103,13","111,85","73,38","88,75","22,02","86,64","89,7","92,11","94,17","48,02","50,27","12,52","26,5","74,66","28,59","11,95","73,36","95,32","90,02","19,58","2,35","8,09","79,34","88,84","60,23","63,89","40,92","35,46","37,73","38,72","24,69","21,36","6,08","186,91","303,35","479,94","830,42","1390,86","0,55","3,87","6,75","12,8","20,59","31,35","44,34","44,59","3,3","60,08","10,5","21,73","39,92","71,53","16,99","11,45","685,15","112,99","3055,14","246,6","384,85","623,05","2057,95","688,98","40,5","86,09","151,41","0,55","15,67","13,7","0,59","0,03","47,77","0,27","20,96","16,6420041149","2,8360633882","58,55","44,4036786235","6,2712865677","17,8330428923","51,86","34,09","8,56","12,1","47,7","80,93","87,6","94,65","865,7","0,44","8,49","44,04","68,6","55,66","68,32","24,86","33,88","19,53","12,18","12,73","96,72","92,19","20,32","96,93","98,68","2,04",,"42,19","73,5","4,68","35,93","18,5","48,8",,"5,82","1,32","46,24","54,85",,21803,68549,983339,45628,207234,154994,155121,139884,1946201,157342,501342,161199,1788859,157911,344000,151678,1444859,48224,51024,49337,249285,613861,161812,545334,2687049,2141715,28605,233305,249056,258487,263724,237618,221025,223630,220439,184043,151614,118901,89122,74273,58571,45097,29539,2179049,256702,155655,1766693,2657597,"0,409","0,627","0,695","0,544","0,862","0,715","0,528","0,628"
42,2000000042,Santa Catarina,2000,HOMEM,"69,55",,"17,49","20,17","92,29","81,01","50,45","4,74","9,86","1,23","1,2","5,3","1,93","5,68","2,86","6,63","17,67","12,96","95,74","106,17","106,75","115,86","63,64","77,91","16,99","86,5","90,05","92,6","94,72","38,63","40,6","9,79","26,28","75,19","28,28","11,32","73,81","95,43","90,26","28,21","3,03","8,97","73,53","85,93","48,01","58,32","42,05","37,95","29,14","31,69","24,14","22,24","6,17","185,94","305,83","478,26","829,31","1369,07","0,56","3,91","6,55","12,9","20,5","31,51","44,03","45,75","3,23","60,85","10,29","21,36","39,15","83,74","17,79","11,82","696,77","112,56","3188,05","245,93","385,51",620,"2119,39","700,99","40,12","86,01","151,45","0,56","19,84","12,82","11,06","0,51","30,21","0,79","23,66","30,9252124746","4,7597549319","63,65","45,0496174758","3,56758111","12,1633230802","45,17","26,13","5,77","3,57","24,91","62,64","74,59","87,63","1571,25","0,54","13,23","57,69","89,19","84,13","95,45","21,86","25,28","11,55","6,49","5,67","96,34","91,44","20,99","96,64","98,48","2,28",,"42,21","73,72","4,57","36,92","18,86","34,59",,"5,26","1,52","18,12","53,46",,35232,93144,1440993,47655,214568,160642,160760,145201,1900676,162352,513080,166731,1738324,161451,350728,154201,1387596,49927,52833,50718,258917,635837,126512,593095,2669311,2076216,17950,242317,258544,267774,272053,241027,220211,222058,217384,182525,149640,116298,85132,67836,50300,36101,22161,2140454,266292,161444,1712718,2638045,"0,421","0,561","0,648","0,51","0,743","0,718","0,839","0,683"
42,2010000042,Santa Catarina,2010,MULHER,"79,78","1,71","10,89","12,63","96,2",90,"40,83","7,79","10,49","0,62","0,53","4,33","0,56","4,59","0,87","5,4","10,47","9,04","106,9","106,9","108,54","108,54","102,57","102,57","42,08","91,73","91,73","93,57","93,57","58,88","58,88","22,14","49,75","80,36","31,33","14,93","90,88","97,95","93,13","16,75","1,83","6,73","95,36","92,68","75,24","86,28","58,78","53,29","58,25","62,08","41,52","37,42","13,67",340,"518,33",755,"1199,33","1800,2","0,48","1,01","1,91","3,67","7,35","12,54","22,41","39,28","4,58","53,94","13,66","26,71","46,06","70,72","11,5","7,89","972,61","222,93","3820,56","441,51","634,63","940,68","2620,19","974,17","31,92","90,28","173,46","0,41","11,27","16,25","0,68","0,04","46,52","0,51",20,"18,3207171312","2,5248061173","71,45","55,6954185233","5,919751178","12,8692264241","68,92","50,88","17,09","5,27","17,63","72,88","85,3","93,81","1079,82","0,31","7,77","39,16","76,74","65,05","82,03","11,25","19,83","9,28","4,73","5,18","97,96","97,15","12,97","99,34","99,84","0,73","1,58","22,63","50,25","2,05","20,25","5,28","30,57","0,16","6,77","0,16","42,83","71,1","4,77",19782,63101,1508756,38666,204244,151480,154514,78606,2480620,161193,547351,159247,2319427,163554,386158,165987,1933269,41467,42059,41405,222343,587780,245221,478684,3148076,2669392,51018,198810,213804,254842,269009,278342,280304,254824,236585,234200,225071,187597,152906,116561,83975,64645,45583,2735131,254699,161135,2319297,3134123,"0,588","0,799","0,798","0,721","0,913","0,771","0,636","0,748"
42,2010000042,Santa Catarina,2010,HOMEM,"72,31",,"12,02","13,93","92,35","80,08","39,83","6,07",10,"1,01","0,81","3,74","0,95","3,96","1,22","4,61","15,01","11,92","106,36","106,36","111,95","111,95","91,39","91,39","32,27","91,8","91,8","94,32","94,32","50,7","50,7","16,29","50,64","79,99","27,06","13,18","91,44","97,7","92,88","25,77","2,25","7,79","93,7","91,31","63,3","80,61","58,96","54,28","45,48","51,38","39,25","36,63","11,35","346,67","532,4","766,5",1200,"1827,5","0,49","1,01","1,94","3,62","7,4","12,18","22,22","39,71","4,51","54,39","13,49","26,46","45,61","80,02","11,77","8,09","995,38","224,33","3952,88","447,12","645,26","953,07","2715,12","997,44","29,74","89,48","172,24","0,42","14,31","13,77","12,63","0,5","31,45","1,26","21,37","26,0700660202","3,8968635929","72,7","55,2648846699","3,397683281","8,7960857898","63,39","42,52","11,16","2,77","8,67","52,18","73,08","87,31","1655,74","0,37","9,58","48,03","87,15","82,81","93,18","10,58","12,86","4,96","2,32","2,64","97,79","96,85","13,34","99,28","99,78","0,83","1,69","22,74","49,36","2,3","20,38","5,3","23,01","0,26","6,05","0,22","23,26","69,23","5,56",25361,79552,1854413,40388,211861,157632,159677,122079,1830871,164995,563493,163182,1665876,167828,398498,170829,1842010,43480,43998,43318,232063,608919,188222,521839,3100360,2578521,29719,206935,222981,264941,276177,287316,286179,256324,234504,230018,216576,179383,143895,106909,73382,52332,32789,2669753,264859,165635,2239259,3077175,"0,59","0,735","0,747","0,683","0,789","0,775","0,883","0,781"
43,2000000043,Rio Grande do Sul,2000,MULHER,"76,33","2,16","15,77","18,35","95,04","85,69","50,21","8,34","10,54","0,9","0,82","6,7","1,5","7,17","2,1","8,34","14,01","9,59","98,56","105,78","105,22","110,89","79,97","91,51","24,88","87,95",90,"91,92","93,29","47,93","49,51","14,18","17,4","76,93","30,83","12,08","60,15","95,2","90,38","23,74","3,02","9,74","79,93","90,19",59,"66,16","42,67","37,81","37,13","39,92","26,84","24,14","7,95","162,58","293,79","470,45","878,44","1495,3","0,57","4,94","9,28","15,34","25,92","34,26","49,67","45,93","2,8","62,05","9,28","19,81","37,95","65,92","19,79","13,38","704,32","98,76","3234,82","228,22","370,65","638,86","2188,27","708,28","40,63","83,75","144,68","0,61","15,49","13,93","0,55","0,03","53,86","0,19","15,12","17,6497692343","2,3485559379","57,94","41,7504989102","7,7787130312","17,3500765032","52,96","36,47","10,88","13,19","51,96","79,42","85,99","93,85","878,23","0,49","7,5","38,12",67,"56,32","70,23","26,25","40,65","25,88","14,26","15,84","95,41","90,76","23,75","97,44","98,08","2,74",,"42,94","82,6","4,8","36,42","19,58","47,55",,"7,11","1,92","43,06","58,14",,33391,107221,2006539,82951,359183,267227,269653,250298,3890093,283894,901656,292590,3606199,284375,617762,272132,2988437,85313,90323,87149,433841,1076918,432927,893479,5193079,4299600,84236,419639,435517,447830,476039,425617,385613,399452,416749,375372,322803,266468,210557,178496,150460,118850,79381,4289663,445364,281294,3563005,5140055,"0,427","0,591","0,689","0,53","0,856","0,72","0,561","0,634"
