Num,ID,CODIGO_ID,ANO,DESAGREGAÇÃO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBBAS_tudo,T_FBFUND,T_FBFUND_tudo,T_FBMED,T_FBMED_tudo,T_FBSUPER,T_FLBAS,T_FLBAS_tudo,T_FLFUND,T_FLFUND_tudo,T_FLMED,T_FLMED_tudo,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND11A13_tudo,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,P_CPR,P_EMP,P_FORMAL,P_TRABCC,P_TRABPUB,P_TRABSC,P_FUND,P_MED,P_SUPER,P_REN0,P_REN1,P_REN2,P_REN3,P_REN5,RENOCUP,THEILtrab,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,T_AGUA_ESGOTO,T_PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESORUR,PESOTOT,PESOURB,PESO80,PESO0a4,PESO5A9,PESO10a14,PESO15A19,PESO20A24,PESO25A29,PESO30A34,PESO35A39,PESO40A44,PESO45A49,PESO50A54,PESO55A59,PESO60A64,PESO65A69,PESO70A74,PESO75A79,PIA,PIA1014,PIA1517,PIA18M,POP,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R,IDHM_R_ajustado,IDHM_ajustado
410690,2010410690,CURITIBA,2010,MULHER,"80,46","1,58","11,14","12,7","97,2","91,25","37,96","8,76","11,13","0,43","0,7","2,6","0,39","2,71","0,43","3,13","10,3","9,22","114,18","114,18","111,15","111,15","122,32","122,32","62,65","91,94","91,94","91,89","91,89","62,69","62,69","31,23","54,09","84,46","41,71","19,19","94,67","97,39","93,89","15,07","1,99","7,31","93,9","90,23","77,43","87,96","73,04","70,32","62,17","67,94",57,55,"26,09","418,67","666,67",1050,"1994,25",3200,"0,53","0,53","1,19","1,78","3,64","8,01","15,23","44,01","3,57","60,16","10,53","21,43","39,84","70,54","16,72","11,31","1552,37","277,18","6832,17","540,26","845,56","1429,17","4621,04","1552,62","40,78","90,04","181,51","0,54","0,65","17,59",1,"0,22","62,92","0,76","9,55","17,3489183338","2,992641322","73,47","58,4963413684","6,4737700456","12,9852955444","81,18","65,82","30,27","2,03","11,34","56,54","71,75","84,64","1668,95","0,42","5,57","30,96","69,48","64,53","82,1","20,7","28,87","11,73","5,6","6,09","98,98","98,77","13,01","99,9","99,98","0,09","1,29","13,35","45,91","2,61","11,4","2,63","20,23","0,44","8,93","0,02","40,43","74,76","21,03",3559,12406,454946,10411,51082,37750,38650,31407,708061,40485,149358,40985,667576,44579,108873,46017,558703,10835,10760,10490,56786,148353,80353,0,916792,916792,18406,53277,54785,63843,69461,79897,84484,79990,71894,68688,66648,58683,47963,36826,26345,20330,15272,808981,63946,40071,704963,910495,"0,73","0,82","0,852","0,789","0,924","0,847","0,701","0,8"
410690,2010410690,CURITIBA,2010,HOMEM,"71,35",,"12,56","14,32","91,91",80,"38,01","6,22","10,95","0,66","0,67","2,13","0,44","2,22","0,52","2,57","12,47","10,49","113,45","112,74","112,27","113,35","116,64","111,06","58,71","92,36","92,76","92,61","93,3","59,09","55,55","28,6","54,49","84,54","40,46","19,36","94,44","97,57","94,07","19,69","2,22","8,25","92,76","88,49","71,63","86,13","73,96","71,58","57,79","64,51","57,35","55,95","25,95","426,67","684,67","1066,67","1994,25",3265,"0,54","0,42","0,78","1,68","3,45","7,69","15,08","45,23","3,5","61,13","10,36","21,08","38,87","77,5","17,47","11,53","1612,47","282,57","7293,7","552,62","864,14","1434,3","4816,68","1612,81","36,15","93,7","183,28","0,56","0,93","16,44","10,04","0,49","45,61","1,66","15,98","22,8543498305","5,1234339484","75,39","58,6819638238","4,2009102755","8,4025116292","78,31","60,82","24,74","0,94","4,33","37,22","57,14","74,01","2604,65","0,48","6,08","36,02","79,28","82,68","91,96","22,25","22,95","8,81","3,44","3,96","98,95","98,68","13,63","99,89","99,97","0,09","1,42","13,35","45,51","2,43","11,24","2,63","13,97","0,47","7,86","0,03","31,05","78,5","18,13",4026,14703,509150,10747,52889,39117,40184,32492,657060,41077,148708,41361,615983,44243,107631,45606,508352,10944,11178,11054,59346,153312,51943,0,835115,835115,8838,54642,57263,66150,70051,78657,81266,75240,66109,61693,56039,48048,39047,28967,19615,14126,9364,722857,66202,40814,615841,830453,"0,74","0,792","0,799","0,774","0,773","0,853","0,981","0,837"
410830,2010410830,FOZ DO IGUAÇU,2010,MULHER,"81,15","2,05","10,11","11,85","98,06","92,13","41,81","5,21","10,26","0,67","1,06","6,37","0,74","6,82","1,92","8,14","14,05","11,54","109,2","109,2","110,48","110,48","105,89","105,89","42,73","90,1","90,1","91,64","91,64","54,17","54,17","21,27","43,4","81,32","33,68","18,25","86,27","96,05","91,95","20,98","2,18","9,38","91,24","88,3","65,6","81,28","59,35","54,59",52,"55,63","41,15",38,"13,96",240,396,"599,5",1000,1645,"0,53","1,77","2,7","7,28","12,64","23,52","35,58","42,3","3,83","57,77","11,45","23,34","42,23","77,63","14,78","10,1","814,69","155,99","3446,33","310,25","484,69","769,32","2354,84","814,75","43,52","94,23","169,88","0,5","1,73","22,58","0,53",,"61,7","1,57","5,46","19,6958624002","2,6649706699","59,18","46,0570962039","6,1076947997","22,8956478707","69,21","50,6","17,88","3,03","24,74","75,15","84,29","92,52","1093,14","0,39","6,56","31,61","69,89","62,95","73,68","30,17","39,44","16,46","8,92","10,49","99,24","99,03","20,62","99,24","99,84","0,18","1,65","25,78","56,6","3,95","21,96","9,78","32,95","0,63","8,76","0,16","39,73","70,88","7,53",788,2458,57851,1862,9690,7237,7331,5742,95955,7692,24163,7452,88263,7059,16471,7017,71792,2045,2001,1993,10550,27932,6868,1012,131870,130858,1160,9768,10233,12008,12391,11772,11493,11450,10640,9986,8872,7114,5369,3906,2630,1903,1175,111689,12008,7776,91904,131168,"0,594","0,738","0,781","0,686","0,936","0,743","0,604","0,729"
410830,2010410830,FOZ DO IGUAÇU,2010,HOMEM,"71,4",,"11,49","13,47","90,01","78,42","46,14","4,87","10,09","0,73",1,"5,58","1,07","5,99","2,04","7,08","17,5","14,29","108,12","107,07","112,98","115,38","95,3","84,68","39,85","90,61","91,1","92,56","93,44","50,27","46,36","19,07","44,42","81,85","32,53","15,83","86,9","96,36","92,38","26,05","3,26","9,24",90,"87,25","60,61","76,61","59,08","55,18","45,71","50,28","40,32","38,11","13,38","249,14",406,"622,2","1077,2",1735,"0,54","1,73","3,17","7,46","13,28","21,85","34,59","43,13","3,58","58,66","11,01","22,71","41,34","85,42","15,68","10,65","871,63","155,83","3759,73","323,8","509,93","812,05","2553,35","871,86","40,86","94,15","165,4","0,52","2,69","23,71","14,34","0,08","43,59","3,63","5,74","30,979569012","4,2802678633","58,34","43,4979046609","4,8929958957","15,4475935758","63,48","43,13","12,9","1,12","11,51","56,07","73,15","86,19","1669,47","0,42","5,84","40,53","81,68","82,7","90,58","23,48","22,21","9,71","4,41","4,28","99,08","98,88","21,09","99,17","99,81","0,24","1,75","25,68","55,58","3,64","22,56","9,42","27,73","0,73","7,75","0,19","20,45","68,85","7,34",730,3144,68954,1864,9943,7384,7533,5891,91053,7557,23244,7333,83496,6935,15687,6786,67809,2102,2120,2047,11080,28580,6054,1114,124218,123104,826,10022,10637,12506,12290,10954,10204,9975,9641,9155,7757,6542,4959,3522,2560,1648,1020,103641,12506,7758,83377,123108,"0,591","0,708","0,73","0,667","0,773","0,754","0,867","0,765"
411370,2010411370,LONDRINA,2010,MULHER,"79,54","1,65","11,1","13,05","96,18","88,89","40,92","9,48","10,63","0,5","0,83","5,03","0,56","5,29","0,82","6,17","9,42","7,13","108,55","108,55","111,11","111,11","101,91","101,91","55,2","92,77","92,77","93,87","93,87","62,13","62,13","29,36","43,92","84,58","39,16","18,9","89,87","97,95","94,24","17,66","1,84","6,76","95,84","93,56","74,07","86,88","64,38","60,19","59,09","65,29","48,24","45,05","20,37","336,25",510,775,1370,2201,"0,53","0,75","1,49","3,32","6,66","12,42","22,08","40,98","4,17","56,94","12,25","24,1","43,06","71,86","13,39","9,3","1074,05","223,76","4401,7","433,87","636,62","1018,11","3056,41","1074,7","31,23","95,85","177,04","0,46","2,13","18,42","0,81","0,04","61,12","0,73","10,97","15,6387858288","2,887982829","70,92","58,1232683249","5,0488521847","16,3518801706","74,19","57,62","25,05","2,41","16,4","69,09","80,41","90,25","1252,67","0,38","4,12","27,38","67,52","62,01","78,71","23,89","31,04","13,76","6,42","8,97","98,75","98,53","15,11","98,73","99,83","0,36","1,32","18,96","56,08","2,05","17,15","4,85","27,53","0,52","7,53","0,17","40,17","73,59","13,06",796,3396,123956,3072,15433,11458,11718,9252,200757,12159,43843,12311,188598,13297,31684,13672,156914,3272,3331,3296,17066,44658,24989,5760,263642,257882,5224,15737,16485,19345,20926,22917,22620,21319,18863,19709,18788,16606,14020,11318,8486,6571,4708,231635,19345,12404,199886,262510,"0,644","0,797","0,81","0,742","0,909","0,787","0,641","0,756"
411370,2010411370,LONDRINA,2010,HOMEM,"71,15",,"12,41","14,59","91,6","78,48","42,69","7,82","10,35","0,88","0,91","4,21","0,57","4,43","1,17","5,19","12,23","8,72","108,06","107,58","112,42","113,68","96,48","91,08","50,36","92,2","91,66","93,23","92,62","55,14","48,19","25,86","44,22","83,58","36,48","18,3","89,05","97,34","93,58","23,97","2,28","7,37","93,36","86,52","65,76","83,72","64,87","61,15","53,96","60,38","47,81","45,33","19,07",340,"521,2","783,33","1387,5","2233,33","0,54","0,74","1,63","3,22","6,98","12,35","23,71","41,36","4,16","57,34","12,19","23,96","42,66","82,33","13,58","9,42","1093,49","227,33","4523,07","438,9","643,55","1022,71","3137,37","1094,08","33,87","96,86","178,28","0,47","4,95","18,49","12,63","0,08","42,15","1,33","14,28","24,396774463","4,9494514193","71,32","55,4200190453","3,1830832179","11,1938645003","70,66","51,56","17,67","1,18","6,62","49,86","68,18","83,03","1969,16","0,45","6,14","39,32","78,92","80,69","90,86","12,83","16,71","7,77","3,27","4,7","98,88","98,67","16,24","98,6","99,81","0,32","1,3","18,3","55,78","2,66","17,15","4,88","20,7","0,7","6,4","0,19","28,22","73,67","14,36",1241,4895,142494,3282,16033,11997,12082,9711,189351,12374,43048,12319,176977,12680,30674,13122,146303,3318,3412,3368,17862,46269,19008,7421,243059,235638,3344,16401,17093,20214,20739,22309,21624,19927,17492,17264,16176,13926,11725,9161,7003,5232,3429,209263,20214,12451,176598,241038,"0,649","0,755","0,758","0,718","0,769","0,79","0,913","0,796"
411520,2010411520,MARINGÁ,2010,MULHER,"79,67","1,4","10,58","12,43","96,14","89,65","35,78","8,8","11,61","0,4","0,22","3,96","0,25","4,18","0,21","4,96","7,48","5,39","107,84","107,84","109,24","109,24","104,52","104,52",59,"93,61","93,61","94,09","94,09","67,59","67,59","32,64","62,93","86,32","40,42","17,95","95,77","98,6","94,95","14,54","1,23","6,04","95,8","94,46","79,84","92,73","69,57","64,95","71,87","74,49","54,67","50,72","21,12","418,89","607,5",883,1490,"2333,33","0,53","0,33","0,81","1,36","3,05","6,37","11,7","38,91","5,05","54,37","13,85","26,42","45,63","74,15","11,24","7,82","1173,41","296,1","4565,7","516,52","737,5","1126,92","3177,44","1173,41","43,79","98,73","189,2","0,4","1,2","20,24","0,86","0,03","58,82","0,31","14,26","16,7358825244","3,8651233382","71,05","55,1836111371","7,4028094382","15,6727114567","79,29","64,05","24,53","1,5","13,51","67,68","80,81","90,65","1297,65","0,37","4,11","26,13","71,07","64,21","83,04","17,18","30,37","11,53","5,3","5,99","99,47","99,42","9,36","99,86",100,"0,05","0,29","11,54","37,07","1,4","12,49","1,91","23,39","0,06","9,69",0,"36,3","66,83","2,71",501,2240,92742,2011,9785,7167,7427,6064,144947,8239,32608,8630,136708,10117,24369,10803,112339,2024,2071,1940,10527,28551,16320,3117,185353,182236,3407,10139,10193,12190,14751,17857,16287,14833,14068,14840,13803,12059,10129,7884,5718,4226,2969,165197,12190,8572,144435,184601,"0,696","0,858","0,836","0,8","0,911","0,802","0,637","0,774"
411520,2010411520,MARINGÁ,2010,HOMEM,"72,85",,"11,57","13,6","93,04","80,84","37,28","7,35","11,37","0,35","0,4","3,18","0,44","3,35","0,67","3,97","10,47","7,13","107,44","107,06","111,25","113,15","98,02","91,31","55,93","93,48","93,35","94,19","94,28","60,36","52,89","31,38","61,19","85,17","39,93","17,92","96,45","98,38","94,58","21,32","1,65","6,48","95,14","92,67","71,46","88,25","69,06","64,96","63,87","68,59","53,46","50,23","20,01","431,25","626,67",900,1500,2405,"0,54","0,25","0,52","1,43","3,34","6,11","12,6","40,39","4,91","55,39","13,47","25,73","44,61","82,54","11,99","8,3","1234,37","303,17","4986,1","528,34","756,38","1165,16","3450,96","1234,37","41,81","101,4","187,81","0,42","3,04","21,52","11,76","0,07","41,29","0,9","15,14","24,3015469783","6,9618830442","72,21","53,5765103991","4,1268464595","10,5904179156","73,34","55,82","18,59","0,57","4,35","43,27","64,14","81,04","2137,61","0,42","5,57","35,02","76,38","81,65","91,29","21,39","20,74","8,15","3,13","2,99","99,4","99,3","9,63","99,86","99,99","0,07","0,29","12,01","38,81","1,62","12,49","1,96","18,16","0,08","10,55","0,01","29,64","66,61","3,53",704,2906,105796,2084,10121,7448,7737,6248,137710,8462,32466,8694,129248,9733,24004,10278,105244,2166,2163,2091,11135,29718,12624,3307,171724,168417,2128,10595,10782,12637,14722,17744,15875,13998,12790,12888,12017,10126,8381,6545,4808,3499,2189,150514,12637,8298,129579,169912,"0,691","0,817","0,794","0,773","0,798","0,81","0,953","0,838"
411990,2010411990,PONTA GROSSA,2010,MULHER,"78,71","1,83","11,61","13,65","95,88","88,88","46,08",8,"10,4","0,69","0,4","4,3","0,53","4,6","0,92","5,4","10,92","9,61","106,62","106,62","108,51","108,51","101,4","101,4","41,42","91,99","91,99","94,05","94,05","58,14","58,14","22,1","41,45","78,11","31,67","15,12","90,33","98,37",93,"16,32","1,52","7,33","94,6","92,78","72,65","85,59","60,57","55,69","56,51","61,59","43,07","39,46","13,75","250,75",410,"617,5","1016,67","1683,33","0,53","1,73","3,63","7,05","13,82","21,83","35,45","43,98","3,72","58,93","11,24","22,91","41,07","64,96","15,65","10,46","869,81","161,69","3825,42","327,07","507,61","789,65","2555,39","870,34","38,52","93,24","169,47","0,52","3,12","20,85","0,71","0,09","61,65","0,77","8,34","16,3424078","2,6696579687","69,13","57,934239699","3,7201850592","17,1176984123","73,23","56,41","20,07","2,52","21,5","72,56","83,69","91,95","1134,94","0,4","2,86","20,25","60,6","54,11","69,28","35,21","39,9","20,46","9,27","9,71","98,57","97,17","19,66","99,29","99,66","0,43","1,74","21,46","58,55","1,63","18,9","8,67","33,19","0,66","6,18","0,34","51,31","71,37","9,3",406,1764,61402,2196,11153,8335,8455,6781,116661,8520,27575,8353,108141,8345,19055,8419,89086,2453,2429,2389,12736,32409,12814,3247,160249,157002,2745,11418,12324,13994,14078,13497,13097,13186,11729,11070,10569,9096,7525,5852,4352,3302,2415,136397,14215,8714,113469,159498,"0,606","0,785","0,786","0,72","0,895","0,753","0,627","0,739"
411990,2010411990,PONTA GROSSA,2010,HOMEM,"71,65",,"12,75","14,99","91,42","78,53","45,68","5,71","10,34","0,68","0,55","3,74","0,7","3,98","0,89","4,68","12,48","10,36","107,03","107,43","110,83","113,1","96,16","90,65","37,25","92,19","92,4","94,49","94,92","54,6","50,88","19,51","41,64","78,72","30,52","13,98","91,77","98,18","93,14","20,59","2,16","8,06","94,25","91,84","67,6","81,71","61,37","57,04","49,91","55,8","42,88","40,13","13,25","254,29",420,"632,5",1025,1725,"0,54","1,53","3,2","6,37","13,35","20,96","35,51","43,91","3,78","58,83","11,3","23,04","41,17","80,02","15,55","10,41","884,84","167,04","3885,22","332,77","519,68","801,88","2601,06","885,59","36,47","93,61","171,91","0,52","5,51","15,72","15,24","0,58","40,97","1,7","16,3","22,5518881287","3,7837775299","74,41","59,4706383833","3,8842978228","9,6090973309","67,7","47,41","12,92","0,78","6,81","54,15","73,15","86,81","1694,66","0,4","3,75","33,32","80,58","79,83","91,59","25,57","25,27","8,87","4,15","3,56","98,5","96,81","20,2","99,28","99,59","0,49","1,72","22,05","58,36","1,82","18,91","8,64","21,96","1,33","5,26","0,41","30,42","70,33","13,38",545,2764,83037,2180,11483,8588,8673,6814,112550,8640,28156,8534,103910,8576,19516,8538,84394,2590,2530,2433,13010,33133,8649,3631,151362,147731,1364,11789,12544,14479,14392,13764,13214,12423,11069,10234,9278,8052,6470,5005,3330,2412,1543,126835,14522,8296,104016,150311,"0,614","0,759","0,746","0,707","0,778","0,756","0,845","0,775"
412550,2010412550,SÃO JOSÉ DOS PINHAIS,2010,MULHER,"81,38","1,97","9,99","11,74","98,47","93,52","42,04","5,11","9,88","0,79","0,45","4,15","0,56","4,43","0,59","5,26","13,43","11,32","110,66","110,66","112,19","112,19","106,15","106,15","33,27","91,09","91,09","93,39","93,39","52,01","52,01","13,77","39,73","78,76","26,41","14,12","92,54","97,29","92,6","21,19","2,26","9,26","92,72","89,84","66,5","81,53","61,59","57,27","46,33","53,88","41,91","39,32","11,34","322,5","497,5","687,5",1065,1535,"0,53","0,7","1,31","2,71","5,11","12,67","20,03","35,25","5,31","50,68","15,02","28,88","49,32","79,91","9,39","6,72","832,56","221,12","2934,63","404,14","577,02","850,89","2100,16","832,67","39,52","95,23","180,81","0,34","3,78","17,8","0,74","0,08","54,47","0,61","13,15","15,7430444963","1,4477468764","73,22","62,3523220806","5,1914583369","13,073993622","71,11","51,4","14,35","2,43","14,97","72,05","85,41","94,45","1052,35","0,26","4,84",35,"74,26","66,15","78,27","29,37","24,21","11,69","6,06","6,78","98,85","98,49","18,63","99,75","99,94","0,18","1,74","19,22","60,27","2,71","18,1","5,04","27,68","0,56","4,63","0,06","47,16","60,83","15,18",578,2446,62138,1980,9467,7043,7227,6045,97032,7101,23691,6888,89931,6897,16590,7007,73341,2113,2129,2013,10832,27400,6829,13175,133613,120438,1278,10288,10483,11945,11636,12055,12834,12195,10928,10021,8334,6843,5357,3865,2528,1868,1155,112861,11945,6987,93930,133101,"0,616","0,745","0,788","0,699","0,94","0,746","0,614","0,739"
412550,2010412550,SÃO JOSÉ DOS PINHAIS,2010,HOMEM,"71,91",,"11,3","13,28","90,64","78,23","42,82","4,11","9,68","0,74","0,71","3,4","0,65","3,62","0,73","4,26","15,78","13,14","110,15","109,66",114,"115,79","99,06","92,38","31,62","91,08","91,07","94,07","94,75","49,45","47,03","12,75","40,9","77,81","26,33","13,92","92,58","97,44","92,38","23,89","2,84","9,45","91,84","88,06","61,7","78,25","61,71","58,12","41,87","50,01","41,64","39,82","10,37",325,500,700,1085,1545,"0,54","0,62","1,03","2,39","4,58","11,95","20,23","36,45","5,28","51,06","14,95","28,79","48,94","84,36","9,75","6,88","861,62","227,53","3140,86","416,49","596,31","867,97","2215,2","861,83","40,05","94,3","182,21","0,36","3,98","12,16","13,35","0,51","35,41","1,37","23,66","23,0925646038","2,3809011677","74,97","64,1797199634","2,2349953271","7,4355069681","65,6","44,47","9,07","0,77","5,27","49,35","72,33","88,22","1558,9","0,27","7,39","44,75","88,46","86,82","94,03","19,14","19,41","7,03","2,82","2,86","98,69","98,32","19,28","99,76","99,88","0,23","1,73","20,85","59,1","2,56","18,79",5,"18,98","0,74","3,83","0,12","27,9","64,5","14,22",912,3319,77634,2059,9796,7334,7325,6255,96807,7087,23364,6902,89720,6861,16277,6905,73443,2054,2170,2016,11210,28093,5366,14140,130597,116457,778,10614,10836,12340,11664,11700,12533,12268,10940,9539,8012,6360,4933,3492,2235,1455,898,109177,12340,7416,89421,130093,"0,617","0,72","0,738","0,684","0,782","0,752","0,855","0,77"
420240,2010420240,BLUMENAU,2010,MULHER,"82,47","1,47","8,12","9,57","97,76","93,58","36,06","7,47","10,34","0,55",,"1,84","0,13","1,95","0,28","2,31","9,7",9,"108,93","108,93","109,52","109,52","107,42","107,42","50,7","89,98","89,98","93,57","93,57","58,84","58,84","26,61",56,"77,58","36,21","15,51","88,03","97,47","91,95","12,24","1,72","7,43","95,25","91,88","78,63","89,39","64,55","59,57","56,85","62,93","44,42","40,71","16,06","499,75","701,67",988,"1496,67",2275,"0,48","0,1","0,06","1,03","2,27","4,31","8,5","37,97","5,49","52,47","15,03","28,45","47,53","71,15","10,1","6,91","1242,32","341,16","4716,99","592,69","833,49","1184,85","3228,01","1242,4","39,78","106,98","186,95","0,36","0,78","15,42","0,74",,"44,22","0,28","32,21","15,1604847508","2,8303543785","83,21","69,2725264993","3,7494029208","7,870967648","73,27","51,84","18,69","1,48","7,06","63,57","81,36","92,85","1269,13","0,24","5,01","45,49","82,67","69,94","87,52","15,02","16,59","5,63",3,"3,32","97,07","96,88","11,22","99,88","99,97","0,49","1,35","17,2",44,"2,53","15,55","1,8","21,58","0,09","7,41","0,03","57,38","78,35","8,77",568,3313,84131,1755,9141,6800,6863,5223,121907,7328,27232,7475,114579,8225,19904,8600,94675,1799,1833,1841,10060,26529,11770,7042,157469,150427,2601,8930,9640,11394,12640,14592,14630,13630,12589,12683,11875,9643,7855,5598,3866,3049,2254,138897,11327,7282,120288,156425,"0,646","0,797","0,833","0,743","0,958","0,811","0,671","0,782"
420240,2010420240,BLUMENAU,2010,HOMEM,"74,66",,"8,97","10,57","94,06","83,02","35,01","5,1","9,97","0,93","0,18","1,76","0,29","1,86","0,53","2,19","12,04","10,48","109,33","109,7","111,39","113,18","103,92","100,55","46,44","89,86","89,74","93,29","93,03","54,77","50,84","22,86","60,18","77,49","32,68","17,27","88,41","97,04","91,63","17,02","1,91","7,32","93,91","89,97","72,34","86,46","65,88","61,55","51,38","57,91","44,12","41,22","15,49","499,75",712,"977,5","1496,67",2255,"0,49","0,13","0,1","1,01","2,35","4,52","9,86","38,81","5,36","53,2","14,82","28,02","46,8","79,33","10,47","7,08","1264,49","338,65","4907,09","598,44","834,62","1187,5","3315,88","1264,67","32,99","104,23","187,27","0,38","0,95","15,02","11,85","0,1","36,61","0,84","27,65","20,5037120679","4,4085203222","84,68","67,2392770864","2,6696469759","4,6931991524","72,07","47,58","14,73","0,63","2,28","40,09","65,25","83,31","1970,07","0,33","6,57","49,32","87,97","83,38","93,29","22,26","14,1","3,02","1,68","1,62","97,02","96,78",12,"99,87","99,96","0,52","1,53","17,5","39,82","2,96","15,17","1,89","14,52","0,19","4,84","0,04","29,94","69,78","14,17",796,3728,93840,1895,9714,7241,7254,5644,119975,7473,27968,7574,112502,8334,20495,8699,92007,1900,1993,1966,10432,27619,7729,7196,151542,144346,1239,9428,10035,12104,13001,14967,15020,13454,12113,12121,11115,8779,6912,4764,3028,2132,1330,132218,12118,7558,112541,149968,"0,659","0,765","0,789","0,728","0,828","0,814","0,938","0,827"
420540,2010420540,FLORIANÓPOLIS,2010,MULHER,"81,37","1,23","10,24","11,5","97,07","91,4","34,6","8,65","10,91","0,22","0,63","2,22","0,46","2,31","0,23","2,66","10,41","7,35","108,58","108,58","108,48","108,48","108,84","108,84",76,"93,17","93,17","93,87","93,87","58,11","58,11","36,03","60,3","84,32","44,85","23,57","92,83","98,56","94,64","21,06","1,21","7,2","97,41","95,5","72,11","91,23","79,54","77,3","64,91","73,05","65,68","64,27","31,3","462,67","758,33",1250,2499,3940,"0,48","0,28","0,52","1,43","3,3","6,72","14,15","41,22","3,44","58,79","10,25","21,37","41,21","67,25","16,08","11,36","1768,4","303,86","7288,55","602,78","982,46","1754,71","5151,17","1768,4","46,33","99,7","184,25","0,53","0,7","16,75","0,9","0,01","73,51","1,1","4,38","16,0406687222","3,2233643606","76,17","55,5248022218","11,4867503043","12,4555976734","85,69","72,97","34,19","1,67","10,66","54,3","68,93","81,32","1857,99","0,45","3,59","26,31","67,85","64,77","85,02","23,43","37,06","13,66","5,82","5,74","99,46","99,31","11,48","99,86","99,96","0,08","1,42","12,55","39,7","1,44","9,21","2,05","14,31","0,23","6,35","0,04","41,19","66,14","10,08",505,2368,111207,2231,11252,8358,8533,6649,171959,9175,36712,9529,162784,11020,27537,11571,135247,2230,2297,2217,12497,32924,18875,7852,218193,210341,4632,11169,11939,14107,16345,20367,21869,19295,16635,15825,16408,14321,12019,9019,6124,4627,3492,194792,14088,8998,171707,216169,"0,795","0,818","0,871","0,81","0,94","0,868","0,738","0,825"
420540,2010420540,FLORIANÓPOLIS,2010,HOMEM,"73,3",,"11,37","12,77","93,41","82,13","33,61","6,35","10,79","0,36","0,89","1,95","0,59","2,01","0,37","2,3","11,92","8,7","107,02","105,5","108,71","108,94","102,64","96,75","73,12","93,01","92,85","94,41","94,94","57,41","56,74","35,23","60,87","84,89","44,03","22,72","93,06","98,37","94,61","22,17","1,31","7,07","96,23","92,83","70,6","90,18","80,03","77,97","63,42","71,08","66,21","65,21","31,47","489,33","786,67",1280,"2523,33","4002,5","0,49","0,27","0,57","1,27","3,22","6,09","13,58","41,97","3,47","58,99","10,29","21,3","41,01","74,06","16,31","11,46","1830,02","317,8","7680,28","623,77","1007,04","1803,98","5395,11","1830,32","39,19","96,67","184,52","0,53","1,72","15,53","11,52","0,17","60,7","2,21","4,72","23,2812054079","4,9541341183","74,43","51,665154449","9,8340877769","9,1929135119","82,16","67,96","28,78","1,26","5,11","38,44","55,79","71,45","2782,36","0,51","3,76","31,36","74,5","79,99","90,83","24,21","24,8","9,34","3,64","4,96","99,42","99,27","11,7","99,83","99,97","0,08","1,48","11,85","39,13","1,63","8,77","1,94","10,51","0,39","5,83","0,03","30,18","68,94","15,27",541,2963,124272,2252,11549,8529,8757,6891,164857,9099,37077,9461,155758,11069,27978,11713,127780,2452,2309,2360,12663,33311,12890,8102,203047,194945,2152,11669,12035,14486,16228,20849,21987,18880,15932,14250,14054,12204,9944,7639,4930,3573,2235,179196,14383,9448,155365,201410,"0,8","0,808","0,827","0,805","0,805","0,873","0,987","0,862"
