Num,ID,CODIGO_ID,ANO,DESAGREGAÇÃO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBBAS_tudo,T_FBFUND,T_FBFUND_tudo,T_FBMED,T_FBMED_tudo,T_FBSUPER,T_FLBAS,T_FLBAS_tudo,T_FLFUND,T_FLFUND_tudo,T_FLMED,T_FLMED_tudo,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND11A13_tudo,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,P_CPR,P_EMP,P_FORMAL,P_TRABCC,P_TRABPUB,P_TRABSC,P_FUND,P_MED,P_SUPER,P_REN0,P_REN1,P_REN2,P_REN3,P_REN5,RENOCUP,THEILtrab,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,T_AGUA_ESGOTO,T_PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESORUR,PESOTOT,PESOURB,PESO80,PESO0a4,PESO5A9,PESO10a14,PESO15A19,PESO20A24,PESO25A29,PESO30A34,PESO35A39,PESO40A44,PESO45A49,PESO50A54,PESO55A59,PESO60A64,PESO65A69,PESO70A74,PESO75A79,PIA,PIA1014,PIA1517,PIA18M,POP,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R
150140,2010150140,BELÉM,2010,BRANCO,"74,83","1,39","14,18","15,23","97,00","89,39","46,69","7,83","10,30","1,49","1,19","2,37","0,83","2,46","1,04","2,81","16,83","12,18","119,09","119,09","117,71","117,71","122,66","122,66","53,66","93,12","93,12","93,14","93,14","54,00","54,00","23,62","43,04","89,22","44,90","19,70","92,28","96,67","94,59","30,37","3,96","16,27","89,95","87,58","62,15","85,30","76,19","74,25","48,65","58,62","58,76","58,79","22,82","228,40","400,00","701,43","1625,00","3001,67","0,64","2,09","3,83","9,12","15,39","24,63","36,74","52,28","2,17","69,02","6,83","14,82","30,98","73,33","30,64","20,27","1328,53","143,97","6944,99","309,43","531,32","1072,83","4594,93","1329,53","39,19","94,88","163,28","0,80","1,35","23,60","5,04","0,30","56,43","0,90","4,93","25,11","3,13","60,59","42,30","10,72","17,47","80,73","65,27","26,38","1,85","14,87","57,04","68,64","79,43","2185,06","0,69","4,87","14,79","54,90","64,79","74,99","22,87","25,75","23,18","8,94","11,44","92,58","90,06","34,80","97,84","99,83","3,42","1,70","11,64","56,96","3,33","8,79","4,34","19,77","1,19","8,99","0,17","33,04","59,82","11,14",1390,2962,171457,6470,24174,17718,18390,18407,288809,19596,67662,19753,269213,19892,48066,20194,221147,5928,5881,5670,29414,73184,29771,1754,379990,378236,7065,31712,29057,30412,32637,35025,35931,32174,28571,25325,22525,19203,15266,12381,9559,7592,5555,313179,28531,20024,264624,370853,"0,762","0,733","0,798","0,743","0,831","0,822"
150140,2010150140,BELÉM,2010,NEGRO,"74,25","1,73","16,35","17,56","96,27","88,72","40,51","5,70","9,42","2,13","1,68","3,58","1,04","3,73","1,61","4,37","24,60","19,05","123,57","123,57","124,55","124,55","120,83","120,83","31,49","92,53","92,53","93,49","93,49","41,92","41,92","14,03","42,88","86,45","38,76","16,54","90,92","96,01","93,49","41,23","6,71","17,11","83,41","80,70","48,96","76,44","66,61","64,26","36,23","46,84","45,86","45,63","11,09","170,00","278,75","450,00","810,00","1421,00","0,57","4,08","7,12","14,51","23,56","36,48","51,70","46,49","3,26","61,93","9,98","20,54","38,07","77,21","18,63","12,45","677,61","110,41","3150,25","227,83","357,62","594,08","2105,45","680,13","37,52","89,77","157,52","0,59","1,73","22,88","8,44","0,24","53,26","1,00","5,70","26,78","0,99","52,34","40,09","8,38","22,48","71,64","51,86","12,94","1,79","20,61","72,49","83,27","91,03","1188,01","0,47","4,97","17,98","57,50","65,53","73,83","28,21","34,50","23,09","10,61","13,04","89,54","85,73","46,38","96,90","99,75","5,21","2,83","18,45","57,12","3,99","13,87","8,35","27,95","2,00","7,74","0,25","34,06","56,19","12,16",4467,9773,470240,13218,70051,51824,52955,40760,768598,55432,191046,56050,713166,55781,135614,56527,577552,14018,14501,14190,79543,205026,57013,10128,999829,989701,11020,67136,75899,88196,92161,98885,99981,90915,80271,70866,59282,50990,38885,29349,21079,15128,9786,861762,89824,54362,717576,999984,"0,666","0,649","0,726","0,655","0,821","0,713"
150420,2010150420,MARABÁ,2010,BRANCO,"73,26","1,61","18,75","20,16","96,05","86,21","53,34","4,18","9,14","1,66","1,44","7,81","1,57","8,40","2,98","10,26","20,73","16,68","114,52","114,52","118,63","118,63","102,44","102,44","29,13","90,20","90,20","92,70","92,70","42,32","42,32","11,54","29,54","80,30","32,35","17,12","84,80","95,15","91,38","33,74","6,03","14,31","87,93","85,81","50,87","72,46","59,11","55,46","34,88","43,94","40,07","39,02","8,74","162,00","298,57","493,50","953,33","1510,00","0,59","6,33","8,03","16,88","25,45","35,41","48,26","46,70","2,41","63,05","8,55","18,81","36,95","86,33","21,84","14,69","734,98","88,41","3432,63","225,94","376,91","666,79","2309,35","752,36","23,55","76,46","141,62","0,63","10,84","21,78","6,41","1,02","43,43","0,82","7,95","28,47","2,82","50,33","35,43","9,68","18,57","64,95","46,68","10,13","5,96","19,64","62,83","75,60","86,67","1551,20","0,54","8,98","28,59","65,95","70,41","81,03","22,71","23,65","14,98","7,63","9,03","69,34","67,32","37,06","90,51","97,81","21,11","5,26","26,69","70,46","4,85","22,75","14,12","34,18","0,67","6,19","2,19","35,29","61,79","4,69",423,823,21887,1218,3644,2647,2832,3315,34013,2724,9556,2737,31289,2792,6832,2795,24457,1094,1027,949,4549,10917,2050,8179,49012,40833,366,5779,4633,4587,4588,4968,4990,4223,3464,3000,2457,1852,1431,990,723,589,372,38668,4704,2878,31086,49114,"0,591","0,646","0,715","0,627","0,804","0,726"
150420,2010150420,MARABÁ,2010,NEGRO,"71,79","2,87","22,16","23,82","95,18","85,43","54,49","3,52","8,39","3,92","2,34","11,48","3,45","12,44","4,27","15,29","27,19","22,94","114,25","114,25","120,92","120,92","94,61","94,61","17,29","90,15","90,15","92,45","92,45","39,74","39,74","6,96","28,55","79,63","29,59","14,48","79,64","94,70","90,87","38,03","7,30","14,60","81,64","80,63","46,19","61,97","48,47","44,20","28,42","33,00","29,36","28,20","4,40","118,88","210,67","339,38","581,60","933,33","0,57","11,45","16,74","25,39","36,53","48,74","63,27","44,49","2,34","60,12","9,25","20,84","39,88","84,45","19,23","12,96","468,00","54,65","2081,90","161,83","271,15","445,51","1402,93","486,08","25,55","70,72","131,87","0,57","13,33","18,71","9,35","1,31","41,31","0,75","8,29","25,89","0,92","46,99","34,46","9,69","23,25","54,87","35,20","5,30","7,39","25,61","76,20","87,26","94,27","990,15","0,39","8,16","26,75","62,66","66,27","72,00","7,33","21,04","18,35","10,10","11,58","61,60","58,05","45,03","86,48","96,62","28,82","8,42","38,88","71,45","5,30","31,40","22,08","43,16","1,39","6,28","3,38","35,01","59,51","7,31",1626,3183,74460,3679,15825,11890,12064,11328,124049,11637,38890,11437,112412,11318,27253,11386,85159,3793,3934,3814,19373,46835,6399,38744,181762,143018,1001,18581,19101,20031,19093,19797,18665,15516,11955,9944,8132,6492,4795,3261,2456,1776,1166,144186,19932,11899,112355,180097,"0,485","0,590","0,656","0,553","0,780","0,654"
150680,2010150680,SANTARÉM,2010,BRANCO,"73,48","1,94","17,76","19,07","95,93","87,50","54,47","6,14","10,55","1,25","0,96","6,82","0,60","7,38","1,24","9,29","14,41","11,54","115,39","115,39","115,38","115,38","115,41","115,41","33,90","95,10","95,10","94,94","94,94","60,76","60,76","17,43","33,58","86,07","36,07","13,41","92,33","98,42","95,31","24,73","5,04","13,29","90,88","89,64","67,87","81,65","63,57","58,48","49,32","54,70","45,59","43,02","11,05","144,25","246,00","382,50","714,29","1152,50","0,61","7,39","11,43","19,68","30,01","43,73","58,47","51,26","2,59","65,27","8,59","18,31","34,73","79,21","23,86","15,19","633,51","82,15","3247,28","190,03","307,90","520,04","2066,76","639,77","35,10","81,13","146,06","0,69","13,03","24,90","5,45","0,76","44,10","0,61","6,36","33,20","2,99","44,47","31,85","5,54","20,67","69,79","51,82","12,85","6,29","28,85","74,21","84,24","92,08","1202,15","0,60","8,60","22,95","59,41","66,03","77,87","5,44","12,71","17,04","7,91","9,03","81,00","76,20","38,94","95,39","96,85","14,41","3,89","17,21","66,42","1,58","14,44","9,12","31,56","0,74","9,37","3,15","28,79","66,11","3,79",533,830,24995,1127,4712,3465,3530,3397,42451,3846,12141,3729,38605,3550,8295,3564,30310,1082,1164,1113,5794,14352,3676,9528,59895,50367,750,5774,5722,5948,6218,5923,5318,4741,4096,3529,3026,2469,1912,1543,1241,954,731,47671,6199,3616,37856,58934,"0,636","0,751","0,739","0,711","0,808","0,703"
150680,2010150680,SANTARÉM,2010,NEGRO,"73,34","2,52","18,30","19,65","95,74","87,33","59,71","5,19","10,19","1,80","0,80","7,39","1,38","8,13","2,31","10,17","17,66","12,32","114,77","114,77","117,81","117,81","105,95","105,95","21,25","93,30","93,30","94,18","94,18","49,78","49,78","9,48","29,81","83,97","32,13","13,69","88,11","97,03","93,68","32,87","5,61","16,47","91,47","89,99","58,32","75,99","55,27","49,01","34,79","43,96","34,74","31,96","6,24","86,00","166,75","270,00","488,33","710,25","0,55","16,47","25,14","33,82","47,89","58,32","72,99","41,97","2,20","58,15","9,38","21,56","41,85","76,57","17,89","12,40","352,65","38,87","1479,90","126,59","214,66","357,69","1025,64","361,53","30,26","69,74","122,79","0,57","23,45","16,94","8,10","0,44","38,15","0,69","7,10","34,47","1,02","36,32","24,34","5,24","24,06","59,51","38,98","7,22","12,12","42,41","83,91","91,81","96,43","731,08","0,47","9,19","23,57","60,13","65,01","71,99","15,59","16,55","19,22","9,08","11,05","65,01","58,59","51,70","94,48","89,75","30,19","10,27","26,38","70,19","2,97","20,62","15,38","39,28","1,88","8,61","10,25","28,15","69,19","6,71",2430,3751,91449,4263,21146,15713,15954,13695,155488,15754,48059,15321,139734,14237,32305,13836,107429,4824,4914,4721,24960,61860,11898,66776,229328,162552,2279,22820,24458,26562,25390,22669,20099,17215,14427,12021,10638,8686,7229,5216,4336,3090,2193,183028,26435,15918,140675,229267,"0,553","0,682","0,678","0,636","0,806","0,608"
160030,2010160030,MACAPÁ,2010,BRANCO,"74,54","1,55","12,56","13,76","97,09","89,07","55,63","3,60","10,05","2,35","1,56","4,56","1,46","4,87","1,30","5,91","15,89","12,95","108,93","108,93","110,62","110,62","104,05","104,05","48,07","92,27","92,27","93,19","93,19","55,31","55,31","21,71","27,48","85,50","39,11","17,93","84,92","95,89","93,22","26,71","2,71","13,60","88,95","85,81","64,21","83,66","73,59","70,51","48,58","58,45","58,56","58,59","19,57","187,25","349,33","602,86","1190,00","2000,00","0,60","3,63","5,91","13,08","20,13","29,81","40,97","46,98","2,45","63,67","8,09","18,10","36,33","85,41","23,24","15,74","935,18","114,65","4393,25","263,50","468,10","852,59","2976,58","937,02","39,31","88,08","151,00","0,68","2,66","20,47","6,42","0,56","55,80","1,17","3,80","21,32","2,14","59,64","40,54","14,89","19,39","77,56","64,16","21,63","2,10","15,25","57,57","70,05","82,93","1758,80","0,54","6,84","22,82","66,04","73,99","80,57","26,61","26,40","22,08","10,06","12,38","80,67","77,26","43,15","98,75","99,92","14,22","2,52","15,60","72,52","4,11","11,29","7,20","21,03","0,57","5,50","0,08","30,79","52,73","4,43",760,1520,48062,2568,8513,6270,6457,7303,71314,6767,21944,6698,64547,6530,15177,6503,49370,2211,2039,2036,10510,25790,3788,2550,105093,102543,789,12717,10282,10780,11028,10916,10505,8758,7494,5910,4880,3803,2552,1680,1342,981,676,82731,11112,6660,64959,104677,"0,736","0,717","0,770","0,723","0,826","0,765"
160030,2010160030,MACAPÁ,2010,NEGRO,"74,09","2,76","14,47","15,85","96,51","88,54","52,39","3,43","9,44","2,69","1,53","6,58","1,90","7,11","2,47","8,73","20,75","17,18","109,32","109,32","112,65","112,65","99,25","99,25","35,72","90,59","90,59","91,95","91,95","48,35","48,35","15,18","28,14","81,74","34,49","15,85","78,24","94,51","91,33","30,74","4,93","13,39","84,79","82,78","56,34","76,10","65,84","62,66","37,85","49,42","48,84","48,66","12,22","140,00","255,00","440,00","845,00","1408,33","0,58","6,78","10,43","20,08","29,42","40,35","53,91","45,07","2,58","61,69","8,77","19,29","38,31","84,59","20,56","14,10","640,51","82,73","2886,97","198,04","336,95","609,31","1978,92","646,66","35,05","82,73","140,65","0,62","4,18","17,99","9,94","0,28","53,95","1,04","3,84","24,04","1,10","52,18","36,35","13,21","23,15","70,80","55,47","13,83","2,65","19,90","66,73","77,26","87,81","1357,34","0,49","6,70","21,52","61,49","70,59","76,24","26,51","31,46","24,28","11,55","13,62","78,15","72,90","52,76","98,14","99,77","16,96","3,68","21,83","71,86","5,49","15,95","10,86","28,65","1,26","5,33","0,23","36,56","56,35","6,68",2241,4081,126609,5081,26824,20071,20196,15743,198908,19189,61476,18928,179719,18074,42287,17894,137432,5551,5457,5489,30792,76805,9885,14393,288045,273652,1915,26064,29255,33818,31226,30250,28532,25368,21588,17004,12740,10040,7375,4900,3737,2552,1681,231752,33434,18962,179357,285412,"0,658","0,643","0,720","0,648","0,818","0,704"
172100,2010172100,PALMAS,2010,BRANCO,"75,37","1,61","14,01","15,00","98,11","90,67","41,60","3,24","10,90","1,07","0,42","2,24","0,42","2,38","0,81","2,92","10,10","6,95","112,12","112,12","114,23","114,23","106,25","106,25","74,96","94,15","94,15","95,81","95,81","59,02","59,02","36,01","43,93","88,32","47,48","23,04","93,74","98,56","95,86","23,07","1,72","9,03","94,95","93,43","72,11","92,02","81,27","78,30","67,72","72,79","68,60","67,45","31,26","323,60","597,80","1024,00","2103,33","3500,00","0,58","1,03","2,10","4,77","8,39","14,96","25,25","44,96","2,61","62,53","8,39","18,61","37,47","88,35","21,44","14,90","1560,82","203,79","7017,83","450,77","798,10","1471,89","4875,25","1561,30","36,45","100,53","174,42","0,64","2,77","17,80","7,33","0,16","58,62","0,93","4,19","17,83","3,70","69,08","38,51","22,85","15,82","85,43","73,15","31,31","1,55","6,62","44,30","58,79","73,12","2559,55","0,57","6,94","29,75","71,73","79,30","88,58","27,84","25,95","9,78","4,80","5,09","95,29","94,97","23,16","99,45","99,87","1,34","0,54","8,80","56,07","1,44","7,02","3,04","13,76","0,57","5,40","0,13","21,87","56,31","11,03",386,1089,39809,1579,4645,3414,3515,4315,54622,3817,14568,4047,50805,4435,10751,4528,40054,1361,1299,1171,5905,14367,2393,1537,73956,72419,387,7485,5991,5858,6665,7903,8045,7393,5908,5123,4314,3111,2264,1503,940,628,438,59422,5561,3660,50201,72517,"0,813","0,821","0,835","0,818","0,840","0,847"
172100,2010172100,PALMAS,2010,NEGRO,"74,50","2,50","15,48","16,57","95,96","88,68","41,93","2,48","10,12","1,33","1,43","4,51","0,90","4,80","1,50","6,13","16,15","10,93","116,52","116,52","120,61","120,61","105,46","105,46","43,74","93,58","93,58","95,57","95,57","51,33","51,33","20,51","43,21","87,67","36,99","17,34","89,70","97,83","95,09","31,58","4,22","11,67","92,67","91,39","61,30","82,50","71,02","67,12","50,08","56,78","53,31","52,13","15,33","229,00","382,00","587,50","1066,67","1702,50","0,55","1,79","3,13","7,97","14,02","25,05","38,33","44,41","3,51","60,08","10,55","21,67","39,92","84,89","16,84","11,39","854,61","150,12","3795,48","300,67","475,36","779,69","2567,37","855,57","37,92","96,55","169,81","0,54","3,30","15,85","12,01","0,13","53,96","1,13","5,46","15,84","1,32","61,45","40,68","16,73","23,79","75,58","58,08","15,06","2,07","11,11","64,10","77,21","88,43","1415,06","0,42","6,72","35,79","76,00","79,14","84,92","18,22","26,19","12,79","6,63","6,04","95,23","93,98","33,70","99,00","99,79","2,04","1,13","15,22","56,79","2,17","12,30","6,44","20,87","1,06","3,92","0,21","28,83","67,02","9,72",1003,3339,78395,2507,11770,8753,8883,7429,107858,9185,34265,9592,98673,10496,25080,10556,73593,2626,2548,2516,13350,34305,3667,4857,147882,143025,580,12356,12961,14707,16133,18132,17366,14739,11556,9143,6662,4929,3398,2133,1524,988,575,123314,14930,9331,99054,146015,"0,710","0,734","0,766","0,726","0,825","0,751"
210530,2010210530,IMPERATRIZ,2010,BRANCO,"74,35","1,75","17,17","18,70","96,22","87,65","49,81","5,87","10,32","1,68","0,76","7,31","1,24","7,85","2,06","9,47","14,58","12,40","115,87","115,87","118,38","118,38","108,86","108,86","44,37","95,15","95,15","95,18","95,18","58,73","58,73","21,66","50,72","88,03","37,50","16,39","98,50","99,08","96,17","25,95","4,55","10,92","93,89","92,48","67,72","85,51","67,57","63,19","55,91","62,81","50,84","47,91","11,87","200,00","335,00","510,00","991,67","1632,67","0,59","2,65","4,05","10,46","16,85","30,50","43,14","48,71","3,13","63,44","9,41","19,69","36,56","80,48","20,71","13,32","836,72","130,77","4075,32","262,74","430,27","705,90","2620,50","837,49","37,94","92,51","165,17","0,63","4,42","29,70","6,13","0,37","47,57","1,36","7,47","27,75","3,62","52,99","39,12","4,87","22,63","75,09","58,70","13,82","2,50","16,48","66,21","78,36","87,80","1536,44","0,58","5,09","19,03","71,09","71,03","77,84","15,51","26,17","15,32","6,78","8,34","94,29","91,47","27,67","96,82","99,96","3,11","2,58","14,77","49,28","0,92","12,52","7,37","27,03","0,30","6,87","0,04","28,56","60,15","2,25",352,795,35970,1426,5498,4054,4151,4172,55041,4184,14551,4135,50857,4260,10367,4393,40490,1371,1339,1282,6578,16260,4446,2342,75797,73455,981,7341,6479,6936,6964,7587,7470,6564,5304,4784,4066,3327,2562,1967,1456,1196,813,61735,6919,4177,50639,74683,"0,676","0,790","0,773","0,750","0,823","0,747"
210530,2010210530,IMPERATRIZ,2010,NEGRO,"72,72","2,19","19,99","21,77","94,97","86,51","48,23","5,56","9,74","2,56","1,39","11,00","2,14","11,88","3,97","14,65","19,02","14,65","117,81","117,81","121,88","121,88","106,05","106,05","27,77","94,60","94,60","95,97","95,97","51,70","51,70","12,83","52,79","86,19","31,46","15,96","96,90","98,20","95,11","32,75","4,85","13,40","90,02","88,66","59,54","80,00","58,89","52,89","45,06","51,23","39,00","35,53","6,08","161,75","254,29","382,00","608,00","977,50","0,52","3,87","6,64","16,11","27,17","41,98","58,19","42,45","4,07","57,40","11,94","23,79","42,60","81,88","14,22","9,56","514,24","104,60","2182,92","202,47","304,64","483,75","1467,89","515,59","39,43","93,28","159,91","0,48","5,84","25,04","10,46","0,24","45,46","1,44","7,74","26,46","1,43","47,82","39,86","3,46","26,03","65,56","45,22","7,49","3,30","23,63","78,77","88,19","94,40","951,78","0,40","4,92","23,53","68,97","68,72","76,36","24,73","25,69","17,17","8,21","9,31","90,27","85,68","35,14","94,62","99,87","6,58","5,58","23,16","47,21","1,80","18,73","11,58","34,32","0,46","6,70","0,13","31,17","51,43","2,26",856,2422,77091,2491,13791,10151,10540,7923,122762,10192,34848,10176,112570,10331,24656,10396,87914,2820,2841,2974,15722,39705,9344,10486,168118,157632,1777,13002,14957,17397,17150,17698,16631,14563,11639,10178,8638,7028,5608,4285,3333,2607,1627,139866,17394,10294,112178,167602,"0,589","0,729","0,712","0,679","0,795","0,669"
211130,2010211130,SÃO LUÍS,2010,BRANCO,"74,55","1,73","14,28","15,59","97,07","89,01","41,63","6,28","10,23","1,88","0,88","3,11","0,72","3,28","1,28","3,95","13,95","11,94","117,89","117,89","116,06","116,06","122,41","122,41","49,37","94,21","94,21","93,99","93,99","66,25","66,25","26,48","51,23","90,91","39,68","17,90","97,59","96,87","95,15","21,40","2,14","10,19","90,84","88,83","74,09","88,84","80,21","77,95","63,27","70,34","66,01","64,87","22,74","226,80","400,00","700,00","1575,00","3000,00","0,64","3,01","5,32","8,97","14,54","25,05","37,57","50,97","2,17","68,21","6,97","15,32","31,79","75,60","29,27","19,64","1284,82","139,14","6549,31","308,41","536,40","1058,31","4394,50","1290,97","29,91","84,37","160,71","0,78","1,23","20,26","7,56","0,96","56,37","0,63","5,62","21,00","2,50","61,66","45,26","10,31","19,36","85,00","72,14","25,50","1,94","13,97","55,93","68,49","79,88","2123,73","0,64","4,03","14,01","59,07","67,45","77,24","23,18","33,94","23,88","9,96","10,93","90,58","87,69","27,90","95,91","99,93","4,26","1,45","10,55","48,77","3,13","7,56","4,28","16,11","1,77","6,49","0,07","35,72","53,40","18,05",961,2237,143152,4918,18537,13604,14206,14377,227093,15500,58441,15835,211593,17059,42941,17946,168652,4355,4299,4012,21123,55160,18545,11051,295364,284313,4467,24312,20716,23243,26536,31905,30583,26292,22158,20106,17329,14361,11071,8207,6065,4624,3389,252051,23839,15975,212238,293285,"0,802","0,814","0,817","0,810","0,826","0,816"
211130,2010211130,SÃO LUÍS,2010,NEGRO,"73,58","1,96","18,99","20,73","95,09","87,19","40,39","4,73","9,68","1,75","1,03","5,26","1,42","5,59","2,10","6,78","17,33","13,77","121,68","121,68","122,16","122,16","120,34","120,34","26,28","93,65","93,65","95,05","95,05","56,28","56,28","11,93","49,68","87,86","29,80","14,21","95,46","96,73","94,38","29,34","3,69","13,07","90,38","88,67","64,25","82,49","70,51","67,13","48,53","56,41","51,70","50,37","9,74","163,50","257,25","405,71","729,50","1227,50","0,56","5,22","8,15","15,94","25,46","39,74","55,69","45,31","3,26","60,88","10,33","21,24","39,12","79,32","17,55","11,79","602,62","98,30","2730,40","212,80","329,00","538,54","1833,94","608,07","31,21","84,58","154,92","0,56","2,08","19,19","11,67","0,83","52,17","0,82","5,87","21,07","0,91","54,75","44,49","6,70","24,74","75,02","57,00","11,21","2,54","21,35","75,82","85,42","92,40","1078,82","0,42","5,00","18,14","61,72","68,80","75,85","22,11","35,41","26,19","12,83","16,64","83,97","78,51","40,06","91,63","99,87","8,81","3,50","15,47","50,32","3,27","11,82","7,47","23,86","3,26","7,27","0,13","38,05","59,66","18,35",3203,7100,341243,9875,51061,37641,38631,30726,536702,40993,150177,41901,495709,42822,109184,44581,386525,10147,10690,10554,57717,149771,33404,44710,706591,661881,6451,50421,55060,64408,69059,81118,76971,64506,54400,47364,38364,31166,23567,16783,12173,9043,5737,599145,64029,39144,495972,699015,"0,705","0,747","0,744","0,733","0,810","0,695"
221100,2010221100,TERESINA,2010,BRANCO,"75,40","1,10","14,19","15,38","98,10","90,27","43,95","6,61","10,65","1,86","1,45","5,70","1,53","6,01","1,76","7,18","13,47","9,70","123,24","123,24","121,32","121,32","128,16","128,16","59,86","94,17","94,17","96,01","96,01","60,02","60,02","32,29","47,56","90,90","51,37","21,82","98,11","97,89","95,93","24,59","4,21","13,82","94,14","92,36","68,35","87,02","74,00","70,60","54,68","63,97","57,61","55,95","24,18","203,50","375,00","662,00","1499,20","2902,00","0,64","2,91","5,70","10,02","19,01","27,57","45,76","50,77","2,19","68,46","6,92","15,34","31,54","74,99","29,33","19,58","1200,49","131,42","6094,36","284,16","505,02","972,78","4067,72","1201,94","38,97","90,25","160,67","0,78","1,84","21,45","5,88","0,10","59,66","1,07","6,22","20,42","2,70","62,93","44,77","11,19","19,55","78,74","63,04","26,88","1,68","15,00","60,09","71,72","82,46","1929,68","0,67","3,90","18,18","58,60","68,81","82,44","30,36","38,44","22,04","8,43","11,13","96,05","94,40","22,04","96,77","99,97","1,31","2,57","15,74","52,44","2,11","10,29","6,24","20,09","0,98","8,27","0,03","27,43","74,32","8,59",626,2003,104789,3646,13606,10075,10320,10383,162634,10950,41620,11141,151684,12303,30670,12958,121014,3409,3283,3164,16109,40665,14131,7186,213777,206591,3618,18145,15995,17003,18843,22777,21087,18346,15241,14187,12717,10590,8325,6390,4446,3556,2511,179350,16039,11022,152289,211615,"0,740","0,788","0,805","0,772","0,840","0,805"
221100,2010221100,TERESINA,2010,NEGRO,"73,86","2,69","16,52","17,91","95,55","87,92","40,42","5,35","10,26","2,24","1,65","10,00","1,83","10,63","3,44","12,89","16,99","12,17","124,49","124,49","121,07","121,07","134,26","134,26","37,48","94,52","94,52","95,60","95,60","54,02","54,02","18,54","53,31","88,53","40,56","18,65","97,67","97,77","95,38","31,55","4,46","16,40","91,16","90,08","61,12","78,85","60,55","55,83","43,17","49,76","41,45","39,30","10,37","158,83","254,86","400,00","694,67","1206,40","0,57","4,98","8,21","16,31","26,01","41,61","58,76","46,94","3,33","62,00","10,07","20,64","38,00","76,76","18,64","12,29","600,50","100,00","2818,49","202,43","317,28","521,16","1858,29","602,22","36,52","88,59","156,36","0,59","3,91","20,10","10,10","0,11","53,56","1,02","8,13","20,87","1,06","55,50","43,76","7,64","24,42","65,24","46,73","11,82","2,83","24,06","77,78","87,10","93,15","1025,29","0,48","5,28","21,00","62,80","68,44","75,76","25,10","38,11","21,59","9,79","11,08","93,74","90,85","30,55","94,95","99,85","2,52","5,29","23,72","46,69","2,23","17,52","11,31","30,75","1,64","7,10","0,15","30,23","60,99","7,97",2789,6515,282041,7821,41520,30968,31544,23838,442783,30981,115565,31581,411802,33943,84584,35496,327218,8448,8396,8331,46082,118583,30941,37950,578316,540366,6317,39535,43908,52090,53089,62476,59287,52937,43824,38759,34294,28853,22278,16045,10974,8197,5453,495987,52834,31027,412126,572722,"0,606","0,733","0,730","0,688","0,814","0,694"
